attempt_id,global_round,accuracy_gateway_A,accuracy_gateway_B,loss_gateway_A,loss_gateway_B,timestamp_dt_gateway_A,timestamp_dt_gateway_B,accuracy_skew_abs,loss_skew_abs,gateway_train_skew_sec,global_accuracy,global_loss
6,1,0.6666666865348816,0.8666666746139526,0.7785906195640564,0.7718570828437805,2026-04-22 16:01:17,2026-04-22 16:01:18,0.19999998807907104,0.006733536720275879,1.0,0.766667,0.775224
6,2,0.699999988079071,0.800000011920929,0.8189403414726257,0.7336282134056091,2026-04-22 16:02:11,2026-04-22 16:02:11,0.10000002384185791,0.0853121280670166,0.0,0.75,0.776284
6,3,0.7333333492279053,0.8666666746139526,0.6045657992362976,0.4994255006313324,2026-04-22 16:03:09,2026-04-22 16:03:09,0.13333332538604736,0.10514029860496521,0.0,0.8,0.551996
6,4,0.8333333134651184,0.8666666746139526,0.3697461485862732,0.3195658028125763,2026-04-22 16:04:08,2026-04-22 16:04:08,0.03333336114883423,0.0501803457736969,0.0,0.85,0.344656
6,5,0.7666666507720947,0.9333333373069764,0.4447455108165741,0.3805721998214721,2026-04-22 16:05:06,2026-04-22 16:05:06,0.1666666865348817,0.06417331099510198,0.0,0.85,0.412659
6,6,0.8666666746139526,0.9333333373069764,0.3005591034889221,0.1917078644037246,2026-04-22 16:06:04,2026-04-22 16:06:05,0.06666666269302379,0.10885123908519753,1.0,0.9,0.246133
6,7,0.9333333373069764,0.8666666746139526,0.3160616755485534,0.2790211737155914,2026-04-22 16:07:03,2026-04-22 16:07:03,0.06666666269302379,0.037040501832962036,0.0,0.9,0.297541
6,8,0.8999999761581421,0.9333333373069764,0.2506352066993713,0.1730426400899887,2026-04-22 16:08:01,2026-04-22 16:08:01,0.03333336114883434,0.07759256660938257,0.0,0.916667,0.211839
6,9,0.9333333373069764,0.9666666388511658,0.1679144501686096,0.1386212408542633,2026-04-22 16:09:00,2026-04-22 16:09:00,0.03333330154418934,0.029293209314346286,0.0,0.95,0.153268
6,10,0.9666666388511658,0.800000011920929,0.1670842468738556,0.4100343585014343,2026-04-22 16:09:58,2026-04-22 16:09:58,0.16666662693023682,0.24295011162757874,0.0,0.883333,0.288559
6,11,0.8666666746139526,0.8999999761581421,0.2501606047153473,0.2239634543657302,2026-04-22 16:10:56,2026-04-22 16:10:57,0.03333330154418945,0.026197150349617088,1.0,0.883333,0.237062
6,12,0.9666666388511658,0.9666666388511658,0.1308925300836563,0.1070422157645225,2026-04-22 16:11:55,2026-04-22 16:11:56,0.0,0.023850314319133814,1.0,0.966667,0.118967
6,13,0.9666666388511658,0.9333333373069764,0.102720983326435,0.1676962226629257,2026-04-22 16:12:54,2026-04-22 16:12:54,0.03333330154418934,0.06497523933649069,0.0,0.95,0.135209
6,14,0.9666666388511658,1.0,0.2098547369241714,0.0767272487282753,2026-04-22 16:13:53,2026-04-22 16:13:52,0.03333336114883423,0.1331274881958961,1.0,0.983333,0.143291
6,15,0.9333333373069764,0.6333333253860474,0.1311252266168594,0.7722305059432983,2026-04-22 16:14:51,2026-04-22 16:14:51,0.30000001192092907,0.6411052793264389,0.0,0.783333,0.451678
6,16,0.8666666746139526,0.9333333373069764,0.1941836029291153,0.197634220123291,2026-04-22 16:15:50,2026-04-22 16:15:51,0.06666666269302379,0.0034506171941756925,1.0,0.9,0.195909
6,17,0.8999999761581421,0.9666666388511658,0.2349415719509124,0.1153754070401191,2026-04-22 16:16:50,2026-04-22 16:16:50,0.06666666269302368,0.11956616491079329,0.0,0.933333,0.175158
6,18,1.0,0.8666666746139526,0.1029457375407219,0.2037797421216964,2026-04-22 16:17:48,2026-04-22 16:17:48,0.13333332538604736,0.1008340045809745,0.0,0.933333,0.153363
6,19,0.8666666746139526,0.9666666388511658,0.1704151183366775,0.0984177589416503,2026-04-22 16:18:47,2026-04-22 16:18:46,0.09999996423721313,0.0719973593950272,1.0,0.916667,0.134416
6,20,0.9666666388511658,0.9333333373069764,0.1146145015954971,0.1865420192480087,2026-04-22 16:19:45,2026-04-22 16:19:45,0.03333330154418934,0.0719275176525116,0.0,0.95,0.150578
7,1,0.699999988079071,0.8999999761581421,0.7234936952590942,0.7614228129386902,2026-04-22 16:22:44,2026-04-22 16:22:45,0.19999998807907104,0.03792911767959595,1.0,0.8,0.742458
7,2,0.8999999761581421,0.8333333134651184,0.6312021613121033,0.5994794368743896,2026-04-22 16:23:38,2026-04-22 16:23:38,0.06666666269302368,0.03172272443771362,0.0,0.866667,0.615341
7,3,0.9333333373069764,0.6666666865348816,0.365104079246521,0.6517218351364136,2026-04-22 16:24:37,2026-04-22 16:24:37,0.26666665077209484,0.2866177558898926,0.0,0.8,0.508413
7,4,0.7333333492279053,0.8666666746139526,0.5212261080741882,0.5441442728042603,2026-04-22 16:25:35,2026-04-22 16:25:35,0.13333332538604736,0.02291816473007202,0.0,0.8,0.532685
7,5,0.8666666746139526,0.8666666746139526,0.4716264307498932,0.4766682386398315,2026-04-22 16:26:34,2026-04-22 16:26:34,0.0,0.005041807889938299,0.0,0.866667,0.474147
7,6,0.8333333134651184,0.8999999761581421,0.3563332855701446,0.3664324879646301,2026-04-22 16:27:33,2026-04-22 16:27:33,0.06666666269302368,0.01009920239448553,0.0,0.866667,0.361383
7,7,0.9666666388511658,0.9666666388511658,0.2620229423046112,0.2809634506702423,2026-04-22 16:28:32,2026-04-22 16:28:31,0.0,0.018940508365631104,1.0,0.966667,0.271493
7,8,0.9333333373069764,0.8999999761581421,0.2233059406280517,0.3139319121837616,2026-04-22 16:29:30,2026-04-22 16:29:30,0.03333336114883434,0.0906259715557099,0.0,0.916667,0.268619
7,9,1.0,0.8666666746139526,0.0726215317845344,0.2642103731632232,2026-04-22 16:30:28,2026-04-22 16:30:28,0.13333332538604736,0.1915888413786888,0.0,0.933333,0.168416
7,10,1.0,0.8999999761581421,0.1109479591250419,0.2754526734352112,2026-04-22 16:31:27,2026-04-22 16:31:28,0.10000002384185791,0.16450471431016928,1.0,0.95,0.1932
7,11,0.9666666388511658,0.9666666388511658,0.1479078829288482,0.202505812048912,2026-04-22 16:32:26,2026-04-22 16:32:26,0.0,0.05459792912006378,0.0,0.966667,0.175207
7,12,1.0,0.8999999761581421,0.0650764852762222,0.2605984508991241,2026-04-22 16:33:25,2026-04-22 16:33:25,0.10000002384185791,0.1955219656229019,0.0,0.95,0.162837
7,13,1.0,1.0,0.0415520444512367,0.1128598973155021,2026-04-22 16:34:24,2026-04-22 16:34:24,0.0,0.0713078528642654,0.0,1.0,0.077206
7,14,0.9666666388511658,0.9333333373069764,0.1556182205677032,0.1696444451808929,2026-04-22 16:35:22,2026-04-22 16:35:23,0.03333330154418934,0.014026224613189697,1.0,0.95,0.162631
7,15,1.0,0.7666666507720947,0.0682657435536384,0.5035417079925537,2026-04-22 16:36:21,2026-04-22 16:36:21,0.23333334922790527,0.4352759644389153,0.0,0.883333,0.285904
7,16,0.8666666746139526,0.9333333373069764,0.1852273941040039,0.1305444091558456,2026-04-22 16:37:19,2026-04-22 16:37:19,0.06666666269302379,0.05468298494815832,0.0,0.9,0.157886
7,17,1.0,0.9666666388511658,0.0171346757560968,0.1319814771413803,2026-04-22 16:38:18,2026-04-22 16:38:18,0.03333336114883423,0.11484680138528351,0.0,0.983333,0.074558
7,18,0.9333333373069764,1.0,0.1078143194317817,0.0799648091197013,2026-04-22 16:39:16,2026-04-22 16:39:16,0.06666666269302357,0.027849510312080397,0.0,0.966667,0.09389
7,19,0.9666666388511658,1.0,0.0633999034762382,0.0431024692952632,2026-04-22 16:40:14,2026-04-22 16:40:15,0.03333336114883423,0.020297434180974995,1.0,0.983333,0.053251
7,20,1.0,1.0,0.0342730470001697,0.0278268530964851,2026-04-22 16:41:13,2026-04-22 16:41:14,0.0,0.006446193903684599,1.0,1.0,0.03105
